FlowNo,FirstSentTime,LastReceivedTime,FromIP,ToIP,SendToPort,ReceivedFromPort,SentFrameSize,ReceivedFrameSize,SentData,ReceivedData,Protocol,TransactionTime,HasSubFlow,isAbnormal
335,2019-3-8 16:15:33.612034,2019-3-8 16:15:33.717846,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,105.0,false,false
341,2019-3-8 16:15:34.612317,2019-3-8 16:15:34.654123,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,41.0,false,false
339,2019-3-8 16:15:34.612270,2019-3-8 16:15:34.705227,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,92.0,false,false
340,2019-3-8 16:15:34.612288,2019-3-8 16:15:34.710647,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,98.0,false,false
338,2019-3-8 16:15:34.612243,2019-3-8 16:15:34.720468,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,108.0,false,false
345,2019-3-8 16:15:35.612606,2019-3-8 16:15:35.644726,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,32.0,false,false
343,2019-3-8 16:15:35.612522,2019-3-8 16:15:35.692815,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,80.0,false,false
344,2019-3-8 16:15:35.612542,2019-3-8 16:15:35.700923,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,88.0,false,false
342,2019-3-8 16:15:35.612495,2019-3-8 16:15:35.710085,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,97.0,false,false
347,2019-3-8 16:15:36.612825,2019-3-8 16:15:36.680453,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,67.0,false,false
349,2019-3-8 16:15:36.612874,2019-3-8 16:15:36.686400,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,73.0,false,false
348,2019-3-8 16:15:36.612843,2019-3-8 16:15:36.689215,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,76.0,false,false
346,2019-3-8 16:15:36.612797,2019-3-8 16:15:36.700464,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,87.0,false,false
353,2019-3-8 16:15:37.613102,2019-3-8 16:15:37.677708,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,64.0,false,false
352,2019-3-8 16:15:37.613072,2019-3-8 16:15:37.678017,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,64.0,false,false
350,2019-3-8 16:15:37.613022,2019-3-8 16:15:37.689906,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,76.0,false,false
351,2019-3-8 16:15:37.613049,2019-3-8 16:15:37.719993,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,106.0,false,false
363,2019-3-8 16:15:37.911113,2019-3-8 16:15:37.975628,192.168.2.238,192.168.2.174,3610,3610,60,57,10:81:3a:28:0e:f0:01:01:30:01:62:01:80:00,10:81:3a:28:01:30:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,64.0,false,false
365,2019-3-8 16:15:37.911161,2019-3-8 16:15:37.983339,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:3a:3c:0e:f0:01:05:fd:01:62:01:80:00,10:81:3a:3c:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,72.0,false,false
358,2019-3-8 16:15:37.910992,2019-3-8 16:15:37.983774,192.168.2.238,192.168.2.145,3610,3610,60,58,10:81:3a:14:0e:f0:01:00:1f:01:62:01:e0:00,10:81:3a:14:00:1f:01:0e:f0:01:72:01:e0:02:00:5e,eth:ethertype:ip:udp:data,72.0,false,false
366,2019-3-8 16:15:37.911184,2019-3-8 16:15:37.992876,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:3a:46:0e:f0:01:05:fd:01:62:01:80:00,10:81:3a:46:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,81.0,false,false
354,2019-3-8 16:15:37.910903,2019-3-8 16:15:37.994464,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:02:56:0e:f0:01:02:87:01:62:01:d2:00,10:81:02:56:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,83.0,false,false
361,2019-3-8 16:15:37.911068,2019-3-8 16:15:38.45,192.168.2.238,192.168.2.108,3610,3610,60,58,10:81:3a:1e:0e:f0:01:00:11:01:62:01:e0:00,10:81:3a:1e:00:11:01:0e:f0:01:72:01:e0:02:01:0e,eth:ethertype:ip:udp:data,89.0,false,false
364,2019-3-8 16:15:37.911129,2019-3-8 16:15:38.5051,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:3a:32:0e:f0:01:05:fd:01:62:01:80:00,10:81:3a:32:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,94.0,false,false
359,2019-3-8 16:15:37.911028,2019-3-8 16:15:38.42360,192.168.2.238,192.168.2.145,3610,3610,60,58,10:81:3a:15:0e:f0:01:00:11:01:62:01:e0:00,10:81:3a:15:00:11:01:0e:f0:01:72:01:e0:02:00:4f,eth:ethertype:ip:udp:data,132.0,false,false
362,2019-3-8 16:15:37.911086,2019-3-8 16:15:38.58890,192.168.2.238,192.168.2.108,3610,3610,60,57,10:81:3a:1f:0e:f0:01:00:12:01:62:01:e0:00,10:81:3a:1f:00:12:01:0e:f0:01:72:01:e0:01:1a,eth:ethertype:ip:udp:data,148.0,false,false
360,2019-3-8 16:15:37.911049,2019-3-8 16:15:38.100988,192.168.2.238,192.168.2.145,3610,3610,60,57,10:81:3a:16:0e:f0:01:00:12:01:62:01:e0:00,10:81:3a:16:00:12:01:0e:f0:01:72:01:e0:01:38,eth:ethertype:ip:udp:data,190.0,false,false
355,2019-3-8 16:15:37.910949,2019-3-8 16:15:38.129686,192.168.2.238,192.168.2.202,3610,3610,60,58,10:81:3a:0a:0e:f0:01:00:1f:01:62:01:e0:00,10:81:3a:0a:00:1f:01:0e:f0:01:72:01:e0:02:00:07,eth:ethertype:ip:udp:data,219.0,false,false
356,2019-3-8 16:15:37.910956,2019-3-8 16:15:38.346654,192.168.2.238,192.168.2.202,3610,3610,60,58,10:81:3a:0b:0e:f0:01:00:1f:02:62:01:e0:00,10:81:3a:0b:00:1f:02:0e:f0:01:72:01:e0:02:00:06,eth:ethertype:ip:udp:data,436.0,false,false
357,2019-3-8 16:15:37.910974,2019-3-8 16:15:38.561177,192.168.2.238,192.168.2.202,3610,3610,60,58,10:81:3a:0c:0e:f0:01:00:1f:03:62:01:e0:00,10:81:3a:0c:00:1f:03:0e:f0:01:72:01:e0:02:00:0a,eth:ethertype:ip:udp:data,651.0,false,false
370,2019-3-8 16:15:38.613439,2019-3-8 16:15:38.676252,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,62.0,false,false
367,2019-3-8 16:15:38.613360,2019-3-8 16:15:38.682695,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,69.0,false,false
368,2019-3-8 16:15:38.613388,2019-3-8 16:15:38.711935,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,98.0,false,false
369,2019-3-8 16:15:38.613407,2019-3-8 16:15:38.721823,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,108.0,false,false
374,2019-3-8 16:15:39.613718,2019-3-8 16:15:39.666489,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,52.0,false,false
371,2019-3-8 16:15:39.613655,2019-3-8 16:15:39.675383,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,61.0,false,false
372,2019-3-8 16:15:39.613667,2019-3-8 16:15:39.702263,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,88.0,false,false
373,2019-3-8 16:15:39.613691,2019-3-8 16:15:39.709649,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,95.0,false,false
378,2019-3-8 16:15:40.613923,2019-3-8 16:15:40.656717,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,42.0,false,false
376,2019-3-8 16:15:40.613873,2019-3-8 16:15:40.689987,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,76.0,false,false
377,2019-3-8 16:15:40.613898,2019-3-8 16:15:40.697420,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,83.0,false,false
375,2019-3-8 16:15:40.613851,2019-3-8 16:15:40.717034,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,103.0,false,false
382,2019-3-8 16:15:41.614180,2019-3-8 16:15:41.647417,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,33.0,false,false
380,2019-3-8 16:15:41.614126,2019-3-8 16:15:41.681028,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,66.0,false,false
381,2019-3-8 16:15:41.614150,2019-3-8 16:15:41.689481,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,75.0,false,false
379,2019-3-8 16:15:41.614115,2019-3-8 16:15:41.711013,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,96.0,false,false
385,2019-3-8 16:15:42.614411,2019-3-8 16:15:42.677929,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,63.0,false,false
386,2019-3-8 16:15:42.614451,2019-3-8 16:15:42.689215,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,74.0,false,false
383,2019-3-8 16:15:42.614364,2019-3-8 16:15:42.702552,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,88.0,false,false
384,2019-3-8 16:15:42.614393,2019-3-8 16:15:42.720561,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,106.0,false,false
390,2019-3-8 16:15:43.614683,2019-3-8 16:15:43.679194,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,64.0,false,false
387,2019-3-8 16:15:43.614605,2019-3-8 16:15:43.691819,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,77.0,false,false
388,2019-3-8 16:15:43.614633,2019-3-8 16:15:43.707830,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,93.0,false,false
389,2019-3-8 16:15:43.614651,2019-3-8 16:15:43.719009,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,104.0,false,false
394,2019-3-8 16:15:44.614940,2019-3-8 16:15:44.669339,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,54.0,false,false
391,2019-3-8 16:15:44.614857,2019-3-8 16:15:44.681605,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,66.0,false,false
392,2019-3-8 16:15:44.614881,2019-3-8 16:15:44.694528,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,79.0,false,false
393,2019-3-8 16:15:44.614913,2019-3-8 16:15:44.707087,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,92.0,false,false
398,2019-3-8 16:15:45.615205,2019-3-8 16:15:45.660156,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,44.0,false,false
396,2019-3-8 16:15:45.615152,2019-3-8 16:15:45.681970,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,66.0,false,false
397,2019-3-8 16:15:45.615174,2019-3-8 16:15:45.695681,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,80.0,false,false
395,2019-3-8 16:15:45.615123,2019-3-8 16:15:45.722918,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,107.0,false,false
402,2019-3-8 16:15:46.615404,2019-3-8 16:15:46.651810,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,36.0,false,false
401,2019-3-8 16:15:46.615377,2019-3-8 16:15:46.684574,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,69.0,false,false
399,2019-3-8 16:15:46.615324,2019-3-8 16:15:46.713258,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,97.0,false,false
400,2019-3-8 16:15:46.615352,2019-3-8 16:15:46.721899,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,106.0,false,false
405,2019-3-8 16:15:47.615614,2019-3-8 16:15:47.672347,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,56.0,false,false
406,2019-3-8 16:15:47.615638,2019-3-8 16:15:47.693500,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,77.0,false,false
403,2019-3-8 16:15:47.615568,2019-3-8 16:15:47.703549,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,87.0,false,false
404,2019-3-8 16:15:47.615597,2019-3-8 16:15:47.709835,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,94.0,false,false
407,2019-3-8 16:15:47.906851,2019-3-8 16:15:47.956940,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:02:56:0e:f0:01:02:87:01:62:01:d2:00,10:81:02:56:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,50.0,false,false
417,2019-3-8 16:15:47.907138,2019-3-8 16:15:47.970437,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:3b:32:0e:f0:01:05:fd:01:62:01:80:00,10:81:3b:32:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,63.0,false,false
414,2019-3-8 16:15:47.907052,2019-3-8 16:15:47.970876,192.168.2.238,192.168.2.108,3610,3610,60,58,10:81:3b:1e:0e:f0:01:00:11:01:62:01:e0:00,10:81:3b:1e:00:11:01:0e:f0:01:72:01:e0:02:01:0b,eth:ethertype:ip:udp:data,63.0,false,false
418,2019-3-8 16:15:47.907171,2019-3-8 16:15:47.971943,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:3b:3c:0e:f0:01:05:fd:01:62:01:80:00,10:81:3b:3c:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,64.0,false,false
419,2019-3-8 16:15:47.907192,2019-3-8 16:15:47.987077,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:3b:46:0e:f0:01:05:fd:01:62:01:80:00,10:81:3b:46:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,79.0,false,false
411,2019-3-8 16:15:47.906979,2019-3-8 16:15:48.3797,192.168.2.238,192.168.2.145,3610,3610,60,58,10:81:3b:14:0e:f0:01:00:1f:01:62:01:e0:00,10:81:3b:14:00:1f:01:0e:f0:01:72:01:e0:02:00:d5,eth:ethertype:ip:udp:data,97.0,false,false
415,2019-3-8 16:15:47.907098,2019-3-8 16:15:48.29708,192.168.2.238,192.168.2.108,3610,3610,60,57,10:81:3b:1f:0e:f0:01:00:12:01:62:01:e0:00,10:81:3b:1f:00:12:01:0e:f0:01:72:01:e0:01:1a,eth:ethertype:ip:udp:data,123.0,false,false
412,2019-3-8 16:15:47.906998,2019-3-8 16:15:48.62993,192.168.2.238,192.168.2.145,3610,3610,60,58,10:81:3b:15:0e:f0:01:00:11:01:62:01:e0:00,10:81:3b:15:00:11:01:0e:f0:01:72:01:e0:02:00:4f,eth:ethertype:ip:udp:data,156.0,false,false
413,2019-3-8 16:15:47.907029,2019-3-8 16:15:48.121768,192.168.2.238,192.168.2.145,3610,3610,60,57,10:81:3b:16:0e:f0:01:00:12:01:62:01:e0:00,10:81:3b:16:00:12:01:0e:f0:01:72:01:e0:01:38,eth:ethertype:ip:udp:data,215.0,false,false
408,2019-3-8 16:15:47.906873,2019-3-8 16:15:48.122003,192.168.2.238,192.168.2.202,3610,3610,60,58,10:81:3b:0a:0e:f0:01:00:1f:01:62:01:e0:00,10:81:3b:0a:00:1f:01:0e:f0:01:72:01:e0:02:00:08,eth:ethertype:ip:udp:data,216.0,false,false
409,2019-3-8 16:15:47.906914,2019-3-8 16:15:48.337009,192.168.2.238,192.168.2.202,3610,3610,60,58,10:81:3b:0b:0e:f0:01:00:1f:02:62:01:e0:00,10:81:3b:0b:00:1f:02:0e:f0:01:72:01:e0:02:00:0a,eth:ethertype:ip:udp:data,431.0,false,false
410,2019-3-8 16:15:47.906935,2019-3-8 16:15:48.548202,192.168.2.238,192.168.2.202,3610,3610,60,58,10:81:3b:0c:0e:f0:01:00:1f:03:62:01:e0:00,10:81:3b:0c:00:1f:03:0e:f0:01:72:01:e0:02:00:10,eth:ethertype:ip:udp:data,642.0,false,false
423,2019-3-8 16:15:48.615913,2019-3-8 16:15:48.687014,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,71.0,false,false
420,2019-3-8 16:15:48.615839,2019-3-8 16:15:48.703848,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,88.0,false,false
421,2019-3-8 16:15:48.615867,2019-3-8 16:15:48.703863,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,87.0,false,false
422,2019-3-8 16:15:48.615887,2019-3-8 16:15:48.716789,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,100.0,false,false
416,2019-3-8 16:15:47.907118,2019-3-8 16:15:49.202495,192.168.2.238,192.168.2.174,3610,3610,60,57,10:81:3b:28:0e:f0:01:01:30:01:62:01:80:00,10:81:3b:28:01:30:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,1296.0,false,false
427,2019-3-8 16:15:49.616163,2019-3-8 16:15:49.678465,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,62.0,false,false
425,2019-3-8 16:15:49.616117,2019-3-8 16:15:49.695356,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,79.0,false,false
424,2019-3-8 16:15:49.616093,2019-3-8 16:15:49.697665,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,81.0,false,false
